no,area,name,disease,grade,lat,log,img
952,오산시,전성훈내과의원,고혈압,1등급,37.146170584,127.06883034,5.JPG
953,군포시,전소아과의원,고혈압,1등급,37.34333726,126.94220109,6.JPG
954,안양시,전재민내과의원,고혈압,1등급,37.390969681,126.95252914,7.JPG
955,안산시,정가정의원,고혈압,1등급,37.296533874,126.86271565,8.JPG
956,시흥시,정가정의학과의원,고혈압,1등급,37.341831545,126.73828185,9.JPG
957,부천시,정내과의원,고혈압,1등급,37.496673974,126.76168743,10.JPG
958,군포시,정내과의원,고혈압,1등급,37.364474419,126.94091977,11.JPG
959,의왕시,정내과의원,고혈압,1등급,37.391059572,126.98156188,12.JPG
960,용인시,정내과의원,고혈압,1등급,37.271100109,127.10582921,13.JPG
961,이천시,정승화내과의원,고혈압,1등급,37.278880251,127.44709578,14.JPG
962,광명시,정우진내과의원,고혈압,1등급,37.478323228,126.85662231,15.JPG
963,성남시,정자헌내과의원,고혈압,1등급,37.412221142,127.1297992,16.JPG
964,안양시,정준근내과의원,고혈압,1등급,37.385332584,126.96078704,17.JPG
965,수원시,정철성내과의원,고혈압,1등급,37.272956449,127.04772167,18.JPG
966,용인시,제일가정의원,고혈압,1등급,37.335478303,127.10571387,19.JPG
967,여주시,제일신경외과의원,고혈압,1등급,37.293388566,127.63663458,20.JPG
968,수원시,제일의원,고혈압,1등급,37.268738001,126.95392973,1.JPG
969,안산시,제일조은내과의원,고혈압,1등급,37.336223209,126.81091521,2.JPG
970,부천시,조돈현내과의원,고혈압,1등급,37.484348562,126.81093259,3.JPG
971,고양시,조명득의원,고혈압,1등급,37.618775211,126.83443035,4.JPG
972,안양시,조성옥내과의원,고혈압,1등급,37.390419852,126.95203264,5.JPG
973,광주시,조은가정의학과의원,고혈압,1등급,37.407839254,127.25944616,6.JPG
974,성남시,조현덕내과의원,고혈압,1등급,37.431251316,127.12890485,7.JPG
975,수원시,좋은내과의원,고혈압,1등급,37.249518497,127.02261795,8.JPG
976,부천시,준내과의원,고혈압,1등급,37.507313969,126.75268447,9.JPG
977,부천시,중동홍내과의원,고혈압,1등급,37.501117624,126.77157977,10.JPG
978,부천시,중앙내과의원,고혈압,1등급,37.523288883,126.8051541,11.JPG
979,포천시,중앙신경외과의원,고혈압,1등급,37.896688583,127.20238878,12.JPG
980,안산시,중앙안산의원,고혈압,1등급,37.336223209,126.81091521,13.JPG
981,안산시,진내과의원,고혈압,1등급,37.296228406,126.86346058,14.JPG
982,김포시,차광수내과의원,고혈압,1등급,37.626774152,126.70930637,15.JPG
983,수원시,차민내과의원,고혈압,1등급,37.285595163,126.98020465,16.JPG
984,안산시,참내과의원,고혈압,1등급,37.311872498,126.83098883,17.JPG
985,시흥시,참사랑신경외과의원,고혈압,1등급,37.431655655,126.79352066,18.JPG
986,남양주시,참사랑의원,고혈압,1등급,37.641308,127.30315414,19.JPG
987,성남시,참서울의원,고혈압,1등급,37.438022596,127.14079193,20.JPG
988,포천시,참의원,고혈압,1등급,37.895607182,127.2025564,1.JPG
989,군포시,참조은가정의원,고혈압,1등급,37.336314119,126.93447705,2.JPG
990,시흥시,참조은의원,고혈압,1등급,37.344416856,126.69003902,3.JPG
991,평택시,참편한내과의원,고혈압,1등급,36.995910349,127.08294475,4.JPG
992,수원시,채내과의원,고혈압,1등급,37.251987415,127.07097388,5.JPG
993,군포시,천내과의원,고혈압,1등급,37.350555781,126.94494915,6.JPG
994,의정부시,천호기내과의원,고혈압,1등급,37.758288429,127.03434993,7.JPG
995,파주시,청담의원,고혈압,1등급,37.866383772,126.7845348,8.JPG
996,성남시,초림플러스내과의원,고혈압,1등급,37.378143575,127.11324638,9.JPG
997,수원시,최내과의원,고혈압,1등급,37.272155947,126.9411759,10.JPG
998,수원시,최영일내과의원,고혈압,1등급,37.274930884,127.04447562,11.JPG
999,포천시,최의원,고혈압,1등급,38.090529927,127.27420472,12.JPG
1000,파주시,최지호내과의원,고혈압,1등급,37.857247362,126.78403905,13.JPG
1001,고양시,애담산부인과소아청소년과의원,고혈압,1등급,37.618888581,126.84473745,14.JPG
1002,수원시,양내과의원,고혈압,1등급,37.255293311,127.02692541,15.JPG
1003,양평군,양동의원,고혈압,1등급,37.420259944,127.75334525,16.JPG
1004,양평군,양수강남의원,고혈압,1등급,37.54351229,127.31843323,17.JPG
1005,안산시,양은수내과의원,고혈압,1등급,37.307838941,126.81518353,18.JPG
1006,양주시,양주미래드림내과의원,고혈압,1등급,37.794900473,127.0793484,19.JPG
1007,양주시,양주정형외과의원,고혈압,1등급,37.817612147,127.04620916,20.JPG
1008,구리시,에스알세란의원,고혈압,1등급,37.591975214,127.14043009,1.JPG
1009,성남시,에이엔에이내과의원,고혈압,1등급,37.385974221,127.12165884,2.JPG
1010,안산시,연세가정의학과소아과의원,고혈압,1등급,37.295589339,126.82377406,3.JPG
1011,부천시,연세가정의학과의원,고혈압,1등급,37.495513446,126.76701727,4.JPG
1012,과천시,연세가정의학과의원,고혈압,1등급,37.428380836,126.9935272,5.JPG
1013,남양주시,연세가정의학과의원,고혈압,1등급,37.646475609,127.30115804,6.JPG
1014,안산시,연세가정의학과의원,고혈압,1등급,37.300725378,126.86419669,7.JPG
1015,성남시,연세내과의원,고혈압,1등급,37.445662749,127.16253702,8.JPG
1016,성남시,연세내과의원,고혈압,1등급,37.440690438,127.13203944,9.JPG
1017,안산시,연세내과의원,고혈압,1등급,37.32014465,126.84446301,10.JPG
1018,파주시,연세내과의원,고혈압,1등급,37.724982343,126.71795945,11.JPG
1019,시흥시,연세내과의원,고혈압,1등급,37.441296623,126.78371936,12.JPG
1020,용인시,연세드림내과의원,고혈압,1등급,37.235161987,127.20701076,13.JPG
1021,안양시,연세맑은내과의원,고혈압,1등급,37.370752944,126.95736322,14.JPG
1022,안산시,연세박내과의원,고혈압,1등급,37.308893579,126.81546291,15.JPG
1023,시흥시,연세사랑의원,고혈압,1등급,37.387828284,126.74238863,16.JPG
1024,안산시,연세성모의원,고혈압,1등급,37.333251819,126.86385482,17.JPG
1025,김포시,연세소망내과의원,고혈압,1등급,37.622026768,126.72068624,18.JPG
1026,파주시,연세송내과의원,고혈압,1등급,37.757087978,126.77381501,19.JPG
1027,고양시,연세송내과의원,고혈압,1등급,37.645516548,126.78518294,20.JPG
1028,여주시,연세의원,고혈압,1등급,37.202898014,127.54623702,1.JPG
1029,고양시,연세재활의학과의원,고혈압,1등급,37.675874467,126.74696194,2.JPG
1030,광주시,연세정형외과의원,고혈압,1등급,37.350202149,127.33846813,3.JPG
1031,평택시,연세제일의원,고혈압,1등급,37.080760671,127.05589672,4.JPG
1032,안양시,연세지성의원,고혈압,1등급,37.394722606,126.94331157,5.JPG
1033,안산시,연세킹의원,고혈압,1등급,37.329865138,126.78660474,6.JPG
1034,수원시,연세한사랑의원,고혈압,1등급,37.263071451,127.00958958,7.JPG
1035,군포시,연세항맥외과의원,고혈압,1등급,37.34814073,126.94428513,8.JPG
1036,화성시,연세홍내과의원,고혈압,1등급,37.213874852,126.73730984,9.JPG
1037,용인시,연원푸른의원,고혈압,1등급,37.301874972,127.11051811,10.JPG
1038,파주시,연풍의원,고혈압,1등급,37.82894081,126.84025785,11.JPG
1039,성남시,열린내과의원,고혈압,1등급,37.435721931,127.15784937,12.JPG
1040,남양주시,열린메디칼의원,고혈압,1등급,37.608224387,127.15153601,13.JPG
1041,의왕시,영내과의원,고혈압,1등급,37.395889507,126.9847,14.JPG
1042,수원시,영통연세가정의학과의원,고혈압,1등급,37.237270351,127.05999548,15.JPG
1043,의정부시,예사랑가정의원,고혈압,1등급,37.739484894,127.05995927,16.JPG
1044,의정부시,예일항외과의원,고혈압,1등급,37.739958643,127.04782027,17.JPG
1045,남양주시,오남강내과의원,고혈압,1등급,37.679611654,127.20916314,18.JPG
1046,남양주시,오남제일의원,고혈압,1등급,37.698246341,127.20230941,19.JPG
1047,오산시,오산현대의원,고혈압,1등급,37.154139476,127.07786545,20.JPG
1048,평택시,오성제일의원,고혈압,1등급,37.007379011,126.98156843,1.JPG
1049,부천시,오정정형외과의원,고혈압,1등급,37.529671654,126.7867419,2.JPG
1050,광주시,오포세란의원,고혈압,1등급,37.370062208,127.24558975,3.JPG
1051,광주시,오포의원,고혈압,1등급,37.367647764,127.23189985,4.JPG
1052,양평군,용문의원,고혈압,1등급,37.485975261,127.59516864,5.JPG
1053,용인시,용인우리내과의원,고혈압,1등급,37.234914655,127.1987386,6.JPG
1054,용인시,"우리가정의학과 의원",고혈압,1등급,37.257073845,127.13882692,7.JPG
1055,파주시,우리내과의원,고혈압,1등급,37.71047209,126.75148135,8.JPG
1056,시흥시,우리내과의원,고혈압,1등급,37.440569989,126.78543905,9.JPG
1057,광명시,우리내과의원,고혈압,1등급,37.458936308,126.88287082,10.JPG
1058,안산시,우리들가족의원,고혈압,1등급,37.312649147,126.83857895,11.JPG
1059,용인시,우리들내과의원,고혈압,1등급,37.302044431,127.0776962,12.JPG
1060,안산시,우리들소아과의원,고혈압,1등급,37.331229202,126.82676987,13.JPG
1061,여주시,우리들의원,고혈압,1등급,37.297023758,127.63586433,14.JPG
1062,안양시,우리연세내과의원,고혈압,1등급,37.404526795,126.91615199,15.JPG
1063,성남시,우리의원,고혈압,1등급,37.450269908,127.16026395,16.JPG
1064,안성시,우리의원,고혈압,1등급,37.005635359,127.26745841,17.JPG
1065,파주시,우리집의원,고혈압,1등급,37.72828442,126.75593582,18.JPG
1066,부천시,우성의원,고혈압,1등급,37.499014659,126.76972033,19.JPG
1067,파주시,운정삼성내과의원,고혈압,1등급,37.731401799,126.75170555,20.JPG
1068,고양시,내유가정의학과의원,고혈압,1등급,37.726619489,126.84656177,1.JPG
1069,광명시,노순태내과의원,고혈압,1등급,37.474154332,126.85162236,2.JPG
1070,고양시,누가가정의학과의원,고혈압,1등급,37.690155756,126.76915722,3.JPG
1071,수원시,장내과의원,고혈압,1등급,37.299676989,126.97465128,4.JPG
1072,의정부시,장암성모의원,고혈압,1등급,37.726297871,127.05340417,5.JPG
1073,고양시,장재진내과의원,고혈압,1등급,37.669965625,126.76045897,6.JPG
1074,군포시,장태종내과의원,고혈압,1등급,37.364054056,126.93053482,7.JPG
1075,안양시,장편한내과의원,고혈압,1등급,37.390419721,126.95172775,8.JPG
1076,파주시,적성성심의원,고혈압,1등급,37.955542977,126.92157272,9.JPG
1077,파주시,적성이강흉부외과의원,고혈압,1등급,37.953098485,126.91735421,10.JPG
1078,연천군,전곡정형외과의원,고혈압,1등급,38.025283677,127.06872202,11.JPG
1079,부천시,전내과의원,고혈압,1등급,37.519593062,126.80410055,12.JPG
1080,화성시,자연속내과의원,고혈압,1등급,37.20047005,127.11366305,13.JPG
1081,부천시,튼튼신경외과의원,고혈압,1등급,37.527982781,126.78455205,14.JPG
1082,남양주시,튼튼한정형외과의원,고혈압,1등급,37.708494093,127.11850868,15.JPG
1083,파주시,파주제일의원,고혈압,1등급,37.832051186,126.81731664,16.JPG
1084,수원시,파티마내과의원,고혈압,1등급,37.29490311,126.98214168,17.JPG
1085,화성시,팔복내과가정의학과의원,고혈압,1등급,37.217128548,126.95821054,18.JPG
1086,고양시,편안한내과의원,고혈압,1등급,37.703543467,126.9021745,19.JPG
1087,안산시,편한내과의원,고혈압,1등급,37.301204746,126.86576358,20.JPG
1088,평택시,평송외과의원,고혈압,1등급,36.991915662,127.08719792,1.JPG
1089,안양시,평촌훼밀리의원,고혈압,1등급,37.393473209,126.97628747,2.JPG
1090,여주시,평화가정의학과의원,고혈압,1등급,37.309684176,127.64400184,3.JPG
1091,안산시,포도나무메디컬의원,고혈압,1등급,37.242203017,126.5843539,4.JPG
1092,포천시,포천속편한내과의원,고혈압,1등급,37.957517991,127.31820484,5.JPG
1093,수원시,푸른내과의원,고혈압,1등급,37.304014123,126.99677982,6.JPG
1094,안산시,푸른솔내과의원,고혈압,1등급,37.312119368,126.82729952,7.JPG
1095,의정부시,푸른의원,고혈압,1등급,37.729907736,127.05992923,8.JPG
1096,부천시,푸른정형외과의원,고혈압,1등급,37.487374713,126.77016356,9.JPG
1097,남양주시,프라임내과의원,고혈압,1등급,37.646357134,127.12484827,10.JPG
1098,남양주시,프렌닥터중앙의원,고혈압,3등급,37.633946797,127.21133665,11.JPG
1099,양평군,하나로의원,고혈압,3등급,37.489216776,127.49336301,12.JPG
1100,부천시,하나의원,고혈압,3등급,37.482346724,126.80993147,13.JPG
1101,고양시,하나의원,고혈압,3등급,37.697455442,126.76559663,14.JPG
1102,안산시,하나의원,고혈압,3등급,37.33547202,126.84524328,15.JPG
1103,고양시,하나정형외과의원,고혈압,3등급,37.678818049,126.75418411,16.JPG
1104,용인시,하늘가정의학과의원,고혈압,3등급,37.331701851,127.0962757,17.JPG
1105,평택시,하북한사랑의원,고혈압,3등급,37.109176125,127.06385932,18.JPG
1106,고양시,하태성정형외과의원,고혈압,3등급,37.666625316,126.76601216,19.JPG
1107,이천시,한결내과의원,고혈압,3등급,37.281077378,127.44745824,20.JPG
1108,의정부시,한내과의원,고혈압,3등급,37.741345535,127.0493187,1.JPG
1109,성남시,한독의원,고혈압,3등급,37.445968619,127.1335741,2.JPG
1110,광명시,한림외과의원,고혈압,3등급,37.434190784,126.87895573,3.JPG
1111,수원시,한마음가정의원,고혈압,3등급,37.270791724,126.98262182,4.JPG
1112,용인시,한마음내과영상의학과의원,고혈압,3등급,37.322430956,127.09551961,5.JPG
1113,시흥시,한마음내과의원,고혈압,3등급,37.441045411,126.78429639,6.JPG
1114,수원시,한마음외과의원,고혈압,3등급,37.255465552,127.02106395,7.JPG
1115,부천시,한미의원,고혈압,3등급,37.478209476,126.77837716,8.JPG
1116,여주시,한빛정형외과의원,고혈압,3등급,37.202591328,127.54434244,9.JPG
1117,부천시,한사랑가정의원,고혈압,3등급,37.523176599,126.82521107,10.JPG
1118,남양주시,한사랑내과의원,고혈압,3등급,37.588065872,127.21819438,11.JPG
1119,의왕시,한사랑의원,고혈압,3등급,37.352476179,126.97234033,12.JPG
1120,안산시,한사랑의원,고혈압,3등급,37.290645615,126.86651578,13.JPG
1121,시흥시,한사랑의원,고혈압,3등급,37.343865977,126.73745088,14.JPG
1122,오산시,한솔가정의원,고혈압,3등급,37.162834613,127.06183085,15.JPG
1123,김포시,한솔내과의원,고혈압,1등급,37.621548336,126.72030293,16.JPG
1124,성남시,한솔의원,고혈압,1등급,37.455273367,127.15104065,17.JPG
1125,용인시,한숲우리가정의학과의원,고혈압,1등급,37.15453595,127.17351775,18.JPG
1126,성남시,한신의원,고혈압,1등급,37.433357449,127.13096475,19.JPG
1127,이천시,한양내과의원,고혈압,1등급,37.278357544,127.44712653,20.JPG
1128,부천시,한양내과의원,고혈압,1등급,37.48823039,126.75240892,1.JPG
1129,여주시,한양성모의원,고혈압,1등급,37.202926077,127.54601193,2.JPG
1130,양주시,한양연합재활의학과의원,고혈압,1등급,37.894961951,126.9732999,3.JPG
1131,성남시,한양의원,고혈압,1등급,37.441722287,127.1276568,4.JPG
1132,시흥시,한양의원,고혈압,1등급,37.431715671,126.79180312,5.JPG
1133,의정부시,한외과의원,고혈압,1등급,37.737622544,127.05424004,6.JPG
1134,용인시,한일의원,고혈압,1등급,37.165564662,127.37444362,7.JPG
1135,고양시,한종학내과의원,고혈압,1등급,37.702714816,126.90244777,8.JPG
1136,김포시,해드림가정의학과의원,고혈압,1등급,37.60158436,126.77060097,9.JPG
